Numero	mot_make 	mot_address 	mot_all 	mot_3d 	mot_our 	mot_over 	mot_remove 	mot_internet 	mot_order 	mot_mail 	mot_receive 	mot_will 	mot_people 	mot_report 	mot_addresses 	mot_free 	mot_business 	mot_email 	mot_you 	mot_credit 	mot_your 	mot_font 	mot_000 	mot_money 	mot_hp 	mot_hpl 	mot_george 	mot_650 	mot_lab 	mot_labs 	mot_telnet 	mot_857 	mot_data 	mot_415 	mot_85 	mot_technology 	mot_1999 	mot_parts 	mot_pm 	mot_direct 	mot_cs 	mot_meeting 	mot_original 	mot_project 	mot_re 	mot_edu 	mot_table 	mot_conference 	"char_freq_; "	char_freq_( 	char_freq_[ 	char_freq_! 	char_freq_$ 	char_freq_# 	capital_run_length_averag	capital_run_length_longes	capital_run_length_total 	Spam
3.2E3	0	0	0.73	0	0	0	0	0.73	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	2.9	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73	0	0	0.11	0	0	0	0	1.7	9	78	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0.07	0	0	0	0	1.5	4	37	Non_Spam
3.2E3	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	29	53	Non_Spam
3.2E3	0	0	0.28	0	0	0	0	0	0	0.57	0	1.4	0	0	0	0	0	0	0	0	0.28	0	0	0	0.28	1.1	0	0	0	0	0	0	0	0	0.28	0	1.1	0	0	0	0	0	0	1.1	0	0	0	0.28	0	0.43	0	0	0	0	2.9	55	2.4E2	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	7.5	3	0	0	0	3	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	51	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1.7	3	5	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	6	Non_Spam
3.2E3	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0.8	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.4	3	54	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0	0	0	0	0	2.2	0	0.56	0	0	0.56	0	0	1.1	0	0	0	0	0	0	0	0	0	0.56	0	0	0.56	0	0	0.56	0	0.56	0	0	0	0	0.3	0	0	0	0	2.2	13	85	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0.22	0	1.9	11	65	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	8	10	Non_Spam
3.2E3	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0.74	0	0	0	0.13	0.67	0	0	0	0	1.9	5	41	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	1.6	5	35	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0	0	0	1	1	3	Non_Spam
3.2E3	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0.97	0	0	0	0	0.76	0	0	0	0	2	5	38	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	4.3	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0.71	0	0	0	0	2.7	15	65	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	2	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0	0	0	0	2	0	0.98	0	0	0	0	0	0	0	0	2	13	42	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	2.2	5	13	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	3	12	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0.14	0	0	0	4.5	33	1.5E2	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	4.8	4.8	4.8	4.8	4.8	4.8	4.8	0	4.8	4.8	4.8	0	0	0	4.8	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	3.3	11	30	Non_Spam
3.2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	Non_Spam
3.2E3	0.34	1.4	0	0	0	0	0	0	0.34	1.7	0	0	0	0	0	0	0	0	1.7	0	0.34	0	0	0	1.4	0.68	1	0.34	0.34	0.34	0.34	0.34	0	0.34	0.34	0.34	0.34	0	0.34	0.34	0	0	0.34	0	0.34	0	0	0	0	0.24	0	0	0	0	1.7	13	1.1E2	Non_Spam
3.2E3	0	0	0	0	0	0	0	1.6	0	1.6	0	1.6	0	0	0	0	0	0	1.6	0	1.6	0	0	0	3.1	2.4	0.78	0.78	0.78	0.78	0.78	0.78	0	0.78	0.78	0.78	0	0	0.78	0.78	0	0	0	0	0.78	0	0	0	0	0.37	0	0	0	0	4	34	1.4E2	Non_Spam
3.3E3	0	0	0.88	0	0	0	0	0	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0	1.2	3	21	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	5.9	0	5.9	0	0	0	0	5.9	0	0	0	0	0	5.9	0	0	0	0	5.9	0	0	0	0.76	0	0	0	0	2.3	10	16	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0.31	0	0.31	0	0	0	0	0	0	0.95	0	0.95	0	0	0	1.3	0.63	1.9	0.63	0.63	0.63	0.63	0.63	0	0.63	0.63	0.63	0.95	0	0.63	0.63	2.2	0	0.63	0	0.63	1.9	0	0	0.05	0.3	0.1	0	0	0	2.2	15	1.6E2	Non_Spam
3.3E3	0	0.18	0	0	0.18	0	0	0.37	0	0	0	0.94	0	0	0	0	1.9	0	0.18	0	0	0	0	0	0.37	0.18	0	0	0	0.18	0	0	0	0	0	0.37	0	0	0	0	0	0	0	0	0.56	0	0	0	0	0.24	0	0	0	0	1.7	10	1.7E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	2.1	8	15	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0.97	0	0.97	0	0	0	1.3	0.64	1.9	0.64	0.64	0.64	0.64	0.64	0	0.64	0.64	0.64	0.97	0	0.64	0.64	2.3	0	0.64	0	0.32	1.9	0	0	0.05	0.25	0.1	0	0	0	2.2	15	1.6E2	Non_Spam
3.3E3	0	0.46	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	1.4	0	1.9	0	0	0	2.3	0.46	0	0	0	0.46	0	0	0	0	0	0	0.46	0	0.46	0	0	1.4	0	0	0	0	0	0	0	0.16	0	0	0	0	3	28	1.7E2	Non_Spam
3.3E3	0.1	0	0.3	0	0.05	0.15	0	0.25	0.3	0.1	0.2	0.65	0	0	0	0.25	0.05	0	0.55	0	0.65	0	0.05	0	1.3	0.35	0	0.15	0	0.25	0.2	0	0	0	0.2	0.05	0.25	0	0	0.05	0	0	0	0.3	0.15	0	0.05	0	0.01	0.14	0	0.02	0.06	0	2	23	1.1E3	Non_Spam
3.3E3	0	0	0	0	0.81	0	0	0	0	0	0	0.81	0.81	0	0	0	0	0	1.6	0	0	0	0	0	0.81	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	0.14	0	0.14	0	0	1	2	19	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0.7	0	1.4	0	1.4	0	0	0	0	0	0.7	0	0	0	0.7	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0.27	0.07	0	0	0	18	2E2	3.8E2	Non_Spam
3.3E3	0	0	0.61	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0	0.08	0.16	0	0	0	0	2.5	17	1.4E2	Non_Spam
3.3E3	0.78	0	0	0	0.39	0	0	0	0	0.39	0	0	0	0	0	0	0	0	0.78	0	0.39	0	0	0.39	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0	0	0	0	0.07	0.15	0	0	0	0	1.4	8	42	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	2.9	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	5	16	Non_Spam
3.3E3	0.22	0	0.07	0	0.07	0.07	0	0.14	0	0.36	0	0.51	0.44	0.07	0	0	0.29	0.07	0.07	0	0.07	0	0	0	2	0	0	0	0.29	0.29	0	0	0	0	0	0.14	0.07	0.07	0	0	0	0	0	0	0	0	0	0	0.04	0.03	0	0.03	0	0	1.9	22	5.7E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0	0	0	0.22	0	0	0	0	0	0	0.22	0.22	0	0.45	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.22	0	0	0	0.22	0	0.15	0	0	0	0	1.8	15	1.2E2	Non_Spam
3.3E3	0	0.33	0	0	0.33	0	0	0	0	0	0	0.33	0	0	0	0	0	0.33	0	0	0	0	0	0	0.33	0.33	0	0.67	0	0	0	0	0	0	0.33	0	0	0	0	0	0	0	0	0.33	0	0	0	0.33	0	0.09	0	0	0	0	1.9	15	1.2E2	Non_Spam
3.3E3	0.49	0	0	0	0.49	0.49	0	0.49	0	0	0	0.49	0.99	0	0	0	0	0	0.49	0	0	0	0	0	2.5	0.99	0	0	0.99	0.99	0	0	0	0	0	0.49	0.49	0	0	0	0	0	0	0	0	0	0	0.49	0	0.14	0	0	0	0	1.6	10	87	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0	1.3	0	1.3	0	0	0	0.85	0.42	1.7	0.42	0.42	0.42	0.42	0.42	0	0.42	0.42	0.42	0.85	0	0.42	0.42	1.7	0	0.42	0	0.42	1.3	0	0	0	0.2	0.07	0	0	0	2.1	15	97	Non_Spam
3.3E3	0	0	0.51	0	1.5	0	0	0	0.25	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0.77	0.25	0	0	1	1.8	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0.25	0	0	0	0	0.04	0	0	0	0	1.8	7	99	Non_Spam
3.3E3	0	0	0	0	0.5	0	0	0	0	0.5	0	1	0	0	0	0	0	0	2.5	0	1	0	0	0	1.5	1	1.5	0.5	0.5	0.5	0.5	1	0	1	0.5	0.5	0.5	0	0.5	0.5	0	0	0.5	0	1	0	0	0	0.09	0.27	0.09	0	0	0	1.8	13	1E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0.89	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0.89	0	0	0	0	0.89	0	0	0	0.15	0	0	0	0	1.9	15	37	Non_Spam
3.3E3	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	5	46	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0.71	0	0	2.3	9	23	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	4.8	4.8	4.8	4.8	4.8	4.8	4.8	0	4.8	4.8	4.8	0	0	0	4.8	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	3.3	11	30	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	4.7	23	47	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	6	37	Non_Spam
3.3E3	0	0	0	0	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0.67	0	4.6	25	64	Non_Spam
3.3E3	0	0	0	0	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0.67	0	4.6	25	64	Non_Spam
3.3E3	0	0	0.33	0	0	0.49	0	1.3	0.16	5.1	0	0	0	0.66	0	0	0.33	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0.16	0	0	0	0.33	0	0	0	0.07	0.02	0	0	0.02	1.5	10	1.5E2	Non_Spam
3.3E3	0	0	0	0	1.1	0	0	0	0	0	0	1.1	0	0	0	0	0	0	1.1	0	1.1	0	0	0	1.1	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0.18	0	0	0	0	1.4	4	28	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0.88	0	0.88	0	0	0	1.3	0.88	0.88	0.88	0.44	0.44	0.44	0.44	0	0.44	0.88	0.44	0	0	0	0.44	0	0	0	0	0.44	0	0	0	0	0.21	0	0	0	0.21	2.6	40	1.3E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0	0	1	0	0.51	0	0	0	1.5	1	1.5	1	0.51	0.51	0.51	0.51	0	0.51	1	0.51	0	0	0	0.51	0	0	0	0	0.51	0	0	0	0	0.24	0	0	0	0.48	2.6	40	1.3E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0	0	0	0.91	0.91	0	0.45	0	0	0	2.7	3.2	0.91	0.45	0	0	0	0	0	0	0.45	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0.08	0.15	0	0	0	0	2.2	20	1.4E2	Non_Spam
3.3E3	0.05	0	0.31	0	0	0.05	0	0.05	0.47	0	0	0.15	0	0	0	0	0.26	0.05	0.21	0	0.15	0	0	0	0.79	0.85	0.05	0	0	0	0	0	0.47	0	0	0	0.85	0	0	0	0	0	0	0	0	0	0	0	0.11	0.2	0.07	0	0.01	0	3.1	52	1.3E3	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0.35	0.35	0	0.7	0.35	0.35	0	0	0	0	0.35	0	0	0	0.7	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0	1.5	11	1.1E2	Non_Spam
3.3E3	0.23	0	0.23	0	0.69	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0.23	0	0	0	0	0	0.23	0.23	0	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	0	0.07	0	0	0	0	1.4	9	86	Non_Spam
3.3E3	0.23	0	0	0	0.23	0.23	0	0	0	0	0	0.23	0	0	0	0.23	0	0	0.47	0	0	0	0	0	0.47	0.23	0	0	0	0.47	0.23	0	0.47	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0.11	0.11	0	0	0	0	1.6	8	1.4E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	1.3	0	1.3	0	0	0	0	0	0	6.6	0	0	0	0	0	2.6	1.3	2.6	1.3	1.3	1.3	1.3	1.3	0	1.3	1.3	1.3	1.3	0	0	1.3	0	0	1.3	0	1.3	0	0	0	0	0.65	0	0	0	0	2.2	13	62	Non_Spam
3.3E3	0.05	0	0.05	0	0.05	0.05	0	0	0.5	0	0	0.16	0	0.05	0	0	0	0.05	0.22	0	0.16	0	0	0	0.62	0.67	0.05	0	0	0	0	0	0.45	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0.19	0.23	0	0	0.02	0	3	46	9.6E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1	0	0	0	0.72	0	0	0	0	1	1	4	Non_Spam
3.3E3	0.13	0.4	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0	0.13	0	0.8	0	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	1.2	0	0	0	0	0	0	0	0	0.53	0	0.13	0	0.25	0	0.01	0.43	0.04	5.5	1.4E2	1.5E3	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0	0	1	1	1	Non_Spam
3.3E3	0.1	0	0.1	0	0.1	0	0	0	0.94	0	0	0.31	0	0	0	0	0	0	0.41	0	0.2	0	0	0	0.52	0.62	0.1	0	0	0	0	0	1.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.13	0.25	0.03	0	0.03	0	2.8	32	4.9E2	Non_Spam
3.3E3	0.11	0	0.22	0	0	0.11	0	0	1	0	0	0.33	0	0	0	0	0	0	0.44	0	0.22	0	0	0	0.78	0.67	0.11	0	0	0	0	0	0.56	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0.17	0.23	0.03	0	0.03	0	3.2	32	5.7E2	Non_Spam
3.3E3	0	0	0.09	0	0	0	0	0.09	0	0	0.09	1.5	0.27	0.09	0	0	0.37	0	0	0.09	0	0	0	0	2.5	0	0	0	0.09	0.27	0	0	0	0	0	0.37	0.18	0	0	0	0	0	0	0.09	0	0	0	0	0	0.11	0	0	0	0	2.3	27	5.6E2	Non_Spam
3.3E3	0.02	0	0.1	0	0.05	0.05	0	0.13	0.3	0	0	0.13	0	0	0	0	0	0.02	0.1	0	0.08	0	0	0	0.46	0.49	0.02	0	0	0	0	0	0.27	0	0	0	0.41	0	0.13	0	0	0	0	0	0	0	0	0	0.17	0.16	0.05	0	0.01	0	3	52	1.8E3	Non_Spam
3.3E3	0	0	1.1	0	0	0	0	0	0	0	0	1.1	0	0	0	0	0	1.1	0	0	0	0	0	0	2.1	1.1	0	1.1	0	1.1	1.1	0	1.1	0	1.1	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	2.2	10	71	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0.35	0	0	0	0	1.5	6	19	Non_Spam
3.3E3	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0.74	0	0	2.2	7	26	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	Non_Spam
3.3E3	0	0	0.26	0	0.26	0.13	0	0	0	0	0	0.52	0	0	0	0	0.39	0	1	0	1	0	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.09	0.02	0.04	0.05	0.05	5.2	1.1E2	6.9E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1.3	2	5	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	2.9	0	2.9	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	1	1	10	Non_Spam
3.3E3	0	0	0.48	0	2.2	0	0	0	0.48	0	0	1.7	0	0	0	0	0.24	0	0.48	0	0.48	0	0	0	1.7	0.24	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0.24	0	0	0	0	0.04	0	0	0	0	2.4	73	2.3E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	3	3	3	3	3	3	3	0	3	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	2.8	11	33	Non_Spam
3.3E3	0	0	0.95	0	0.31	0	0	0	0	0	0	0.31	0	0	0	0	0	0	1.3	0	0	0	0	0	0.63	0.95	0	0	0	0	0	0	0	0	0	0.31	0.31	0	0.31	0	0	0	0.31	0	0	0	0	0	0.05	0.34	0	0.05	0	0	2	14	2.2E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	1	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	2	0.5	0	0.5	0.5	1	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	2	13	1.2E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	5	17	Non_Spam
3.3E3	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	2.4	4	19	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0.83	1.7	0	0	0	0	0	0	0	0	0.83	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	1.5	11	59	Non_Spam
3.3E3	0	0	0.57	0	0.85	0	0	0	0.28	0	0.57	0.28	0	0	0	0.85	0	0.57	1.4	0	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.28	0.24	0	2.5	26	2.8E2	Non_Spam
3.3E3	0.71	0.14	0.42	0	1	0.14	0.14	0	0	3	0.14	0.85	0	0	0	0	0	0.28	0.85	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	1.9	9	1.7E2	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	3	7	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	2.6	0	2.6	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	11	35	Non_Spam
3.3E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	0	0	0	1.8	11	56	Non_Spam
3.3E3	0	0	0	0	0	0	0	1.1	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0.54	0.54	0	0	0	0	0	0	0	0	0	0.54	0	0.17	0	0.08	0	0	1.5	13	81	Non_Spam
